id,world_port_index_number,main_port_name,wpi_country,Latitude,Longitude,region
32589,2710,ROCKPORT,Canada,44.383333,-75.933333,CANADA ST LAWRENCE R
32590,2720,GANANOQUE,Canada,44.333333,-76.166667,CANADA ST LAWRENCE R
32591,2730,WOLFE ISLAND,Canada,44.2,-76.433333,CANADA ST LAWRENCE R
32592,2740,KINGSTON,Canada,44.233333,-76.5,CANADA ST LAWRENCE R
32593,2770,OGDENSBURG,United States,44.7,-75.5,US ST LAWRENCE R
32594,2780,MORRISTOWN,United States,44.583333,-75.65,US ST LAWRENCE R
32595,2790,ALEXANDRIA BAY,United States,44.333333,-75.916667,US ST LAWRENCE R
32596,2800,CLAYTON,United States,44.233333,-76.05,US ST LAWRENCE R
32597,2810,CAPE VINCENT,United States,44.133333,-76.333333,US ST LAWRENCE R
32598,2830,MILLHAVEN,Canada,44.2,-76.733333,CANADA LAKE ONTARIO
32599,2840,BATH,Canada,44.183333,-76.766667,CANADA LAKE ONTARIO
32600,2850,EMERALD,Canada,44.15,-76.766667,CANADA LAKE ONTARIO
32601,2880,PICTON,Canada,44.016667,-77.133333,CANADA LAKE ONTARIO
32602,2890,DESERONTO,Canada,44.2,-77.05,CANADA LAKE ONTARIO
32603,2900,NAPANEE,Canada,44.25,-76.95,CANADA LAKE ONTARIO
32604,2910,NORTHPORT,Canada,44.133333,-77.183333,CANADA LAKE ONTARIO
32605,2930,BELLEVILLE,Canada,44.15,-77.4,CANADA LAKE ONTARIO
32606,2940,TRENTON,Canada,44.1,-77.566667,CANADA LAKE ONTARIO
32607,2950,WAUPOOS,Canada,44,-77,CANADA LAKE ONTARIO
32608,2960,COBOURG,Canada,43.95,-78.166667,CANADA LAKE ONTARIO
32609,2970,PORT HOPE,Canada,43.933333,-78.283333,CANADA LAKE ONTARIO
32610,2980,OSHAWA,Canada,43.866667,-78.816667,CANADA LAKE ONTARIO
32611,2990,PORT WHITBY,Canada,43.85,-78.933333,CANADA LAKE ONTARIO
32612,3000,TORONTO,Canada,43.616667,-79.383333,CANADA LAKE ONTARIO
32613,3010,PORT CREDIT,Canada,43.55,-79.583333,CANADA LAKE ONTARIO
32614,3015,CLARKSON,Canada,43.5,-79.6,CANADA LAKE ONTARIO
32615,3020,OAKVILLE,Canada,43.433333,-79.666667,CANADA LAKE ONTARIO
32616,3030,BRONTE,Canada,43.4,-79.716667,CANADA LAKE ONTARIO
32617,3050,HAMILTON,Canada,43.25,-79.85,CANADA LAKE ONTARIO
32618,3060,PORT DALHOUSIE,Canada,43.216667,-79.266667,CANADA LAKE ONTARIO
32619,3070,PORT WELLER,Canada,43.233333,-79.216667,CANADA LAKE ONTARIO
32620,3090,WELLAND,Canada,43,-79.25,CANADA LAKE ONTARIO
32621,3092,THOROLD,Canada,43.083333,-79.716667,CANADA LAKE ONTARIO
32622,3095,ST CATHERINE,Canada,43.183333,-79.283333,CANADA LAKE ONTARIO
32623,3100,NIAGARA,Canada,43.25,-79.066667,CANADA LAKE ONTARIO
32624,3110,QUEENSTON,Canada,43.166667,-79.066667,CANADA LAKE ONTARIO
32625,3130,CHAUMONT,United States,44.066667,-76.133333,US LAKE ONTARIO
32626,3150,SACKETS HARBOR,United States,43.95,-76.116667,US LAKE ONTARIO
32627,3160,HENDERSON HARBOR,United States,43.866667,-76.2,US LAKE ONTARIO
32628,3170,OSWEGO,United States,43.466667,-76.516667,US LAKE ONTARIO
32629,3180,FAIR HAVEN,United States,43.333333,-76.7,US LAKE ONTARIO
32630,3190,SODUS BAY,United States,43.266667,-76.983333,US LAKE ONTARIO
32631,3200,ROCHESTER,United States,43.266667,-77.6,US LAKE ONTARIO
32632,3210,OLCOTT,United States,43.333333,-78.716667,US LAKE ONTARIO
32633,3220,YOUNGSTOWN,United States,43.25,-79.05,US LAKE ONTARIO
32634,3230,LEWISTON,United States,43.166667,-79.05,US LAKE ONTARIO
32635,3250,PORT COLBORNE,Canada,42.883333,-79.25,CANADA LAKE ERIE
32636,3260,PORT MAITLAND,Canada,42.85,-79.583333,CANADA LAKE ERIE
32637,3270,PORT DOVER,Canada,42.783333,-80.2,CANADA LAKE ERIE
32638,3290,PORT BURWELL,Canada,42.633333,-80.8,CANADA LAKE ERIE
32639,3310,PORT STANLEY,Canada,42.666667,-81.2,CANADA LAKE ERIE
32640,3320,RONDEAU,Canada,42.266667,-81.9,CANADA LAKE ERIE
32641,3330,PELEE I NORTH WHARF,Canada,41.816667,-82.666667,CANADA LAKE ERIE
32642,3340,PELEE I WEST DOCK,Canada,41.766667,-82.683333,CANADA LAKE ERIE
32643,3350,LEAMINGTON,Canada,42.033333,-82.6,CANADA LAKE ERIE
32644,3360,KINGSVILLE,Canada,42.016667,-82.733333,CANADA LAKE ERIE
32645,3370,COLCHESTER,Canada,41.983333,-82.933333,CANADA LAKE ERIE
32646,3380,AMHERSTBURG,Canada,42.1,-83.1,CANADA LAKE ERIE
32647,3390,WINDSOR,Canada,42.316667,-83.033333,CANADA LAKE ERIE
32648,3410,NIAGARA FALLS,United States,43.083333,-79.033333,US LAKE ERIE
32649,3420,TONAWANDA,United States,43.033333,-78.883333,US LAKE ERIE
32650,3430,BUFFALO,United States,42.883333,-78.883333,US LAKE ERIE
32651,3440,DUNKIRK,United States,42.483333,-79.333333,US LAKE ERIE
32652,3450,ERIE,United States,42.15,-80.1,US LAKE ERIE
32653,3460,CONNEAUT,United States,41.966667,-80.55,US LAKE ERIE
32654,3470,ASHTABULA,United States,41.9,-80.8,US LAKE ERIE
32655,3480,FAIRPORT,United States,41.766667,-81.3,US LAKE ERIE
32656,3490,CLEVELAND,United States,41.5,-81.716667,US LAKE ERIE
32657,3500,LORAIN,United States,41.466667,-82.183333,US LAKE ERIE
32658,3510,VERMILION,United States,41.433333,-82.366667,US LAKE ERIE
32659,3520,HURON,United States,41.4,-82.55,US LAKE ERIE
32660,3530,SANDUSKY,United States,41.45,-82.716667,US LAKE ERIE
32661,3540,PORT CLINTON,United States,41.516667,-82.933333,US LAKE ERIE
32662,3550,PUT IN BAY,United States,41.65,-82.816667,US LAKE ERIE
32663,3560,TOLEDO,United States,41.7,-83.466667,US LAKE ERIE
32664,3570,MONROE,United States,41.883333,-83.333333,US LAKE ERIE
32665,3580,TRENTON,United States,42.133333,-83.166667,US LAKE ERIE
32666,3590,WYANDOTTE,United States,42.2,-83.15,US LAKE ERIE
32667,3600,ECORSE,United States,42.25,-83.133333,US LAKE ERIE
32668,3610,ROUGE RIVER,United States,42.283333,-83.116667,US LAKE ERIE
32669,3620,DETROIT,United States,42.333333,-83.033333,US LAKE ERIE
32670,3650,WALPOLE ISLAND,Canada,42.616667,-82.516667,CANADA LAKE HURON
32671,3660,SOMBRA,Canada,42.716667,-82.483333,CANADA LAKE HURON
32672,3670,COURTRIGHT,Canada,42.816667,-82.466667,CANADA LAKE HURON
32673,3680,MOORETOWN,Canada,42.833333,-82.466667,CANADA LAKE HURON
32674,3700,SARNIA,Canada,42.983333,-82.416667,CANADA LAKE HURON
32675,3710,POINT EDWARD,Canada,43,-82.416667,CANADA LAKE HURON
32676,3720,BAYFIELD,Canada,43.566667,-81.7,CANADA LAKE HURON
32677,3730,GODERICH,Canada,43.75,-81.733333,CANADA LAKE HURON
32678,3740,KINCARDINE,Canada,44.166667,-81.65,CANADA LAKE HURON
32679,3750,PORT ELGIN,Canada,44.433333,-81.4,CANADA LAKE HURON
32680,3760,SOUTHAMPTON,Canada,44.5,-81.383333,CANADA LAKE HURON
32681,3770,TOBERMORY,Canada,45.266667,-81.666667,CANADA LAKE HURON
32682,3790,LIONS HEAD,Canada,44.983333,-81.25,CANADA LAKE HURON
32683,3810,WIARTON,Canada,44.75,-81.133333,CANADA LAKE HURON
32684,3860,OWEN SOUND,Canada,44.583333,-80.933333,CANADA LAKE HURON
32685,3880,MEAFORD,Canada,44.616667,-80.6,CANADA LAKE HURON
32686,3890,THORNBURY,Canada,44.566667,-80.45,CANADA LAKE HURON
32687,3900,COLLINGWOOD,Canada,44.5,-80.233333,CANADA LAKE HURON
32688,3930,PENETANGUISHENE,Canada,44.766667,-79.933333,CANADA LAKE HURON
32689,3940,MIDLAND,Canada,44.75,-79.916667,CANADA LAKE HURON
32690,3950,TIFFIN,Canada,44.75,-79.85,CANADA LAKE HURON
32691,3960,PORT MCNICOLL,Canada,44.75,-79.8,CANADA LAKE HURON
32692,3970,VICTORIA HARBOUR,Canada,44.75,-79.816667,CANADA LAKE HURON
32693,3980,WAUBAUSHENE,Canada,44.766667,-79.716667,CANADA LAKE HURON
32694,4000,PORT SEVERN,Canada,44.8,-79.716667,CANADA LAKE HURON
32695,4020,DEPOT HARBOUR,Canada,45.316667,-80.1,CANADA LAKE HURON
32696,4030,PARRY SOUND,Canada,45.333333,-80.033333,CANADA LAKE HURON
32697,4050,BYNG INLET,Canada,45.766667,-80.566667,CANADA LAKE HURON
32698,4060,KEY HARBOUR,Canada,45.883333,-80.75,CANADA LAKE HURON
32699,4080,KILLARNEY,Canada,45.966667,-81.516667,CANADA LAKE HURON
32700,4120,MANITOWANING,Canada,45.75,-81.8,CANADA LAKE HURON
32701,4130,SHEGUIANDAH,Canada,45.9,-81.916667,CANADA LAKE HURON
32702,4140,LITTLE CURRENT,Canada,45.983333,-81.933333,CANADA LAKE HURON
32703,4150,HONORA,Canada,45.866667,-82.166667,CANADA LAKE HURON
32704,4160,KAGAWONG,Canada,45.916667,-82.25,CANADA LAKE HURON
32705,4170,GORE BAY,Canada,45.916667,-82.466667,CANADA LAKE HURON
32706,4180,MELDRUM BAY,Canada,45.933333,-83.116667,CANADA LAKE HURON
32707,4200,BLIND RIVER,Canada,46.183333,-82.95,CANADA LAKE HURON
32708,4210,COCKBURN,Canada,45.95,-83.316667,CANADA LAKE HURON
32709,4220,THESSALON,Canada,46.25,-83.566667,CANADA LAKE HURON
32710,4230,BRUCE MINES,Canada,46.283333,-83.783333,CANADA LAKE HURON
32711,4240,HILTON,Canada,46.25,-83.883333,CANADA LAKE HURON
32712,4250,DESBARATS,Canada,46.333333,-83.916667,CANADA LAKE HURON
32713,4270,RICHARDS LANDING,Canada,46.3,-84.033333,CANADA LAKE HURON
32714,4290,SAULT STE MARIE,Canada,46.516667,-84.35,CANADA LAKE HURON
32715,4320,ALGONAC,United States,42.616667,-82.516667,US LAKE HURON
32716,4330,MARINE CITY,United States,42.716667,-82.5,US LAKE HURON
32717,4340,ST CLAIR,United States,42.816667,-82.483333,US LAKE HURON
32718,4350,PORT HURON,United States,43,-82.433333,US LAKE HURON
32719,4370,HARBOR BEACH,United States,43.85,-82.65,US LAKE HURON
32720,4380,PORT HOPE,United States,43.95,-82.7,US LAKE HURON
32721,4400,BAY CITY,United States,43.6,-83.866667,US LAKE HURON
32722,4410,SAGINAW,United States,43.433333,-83.933333,US LAKE HURON
32723,4420,ALABASTER,United States,44.183333,-83.55,US LAKE HURON
32724,4430,TAWAS CITY,United States,44.266667,-83.5,US LAKE HURON
32725,4450,AU SABLE,United States,44.4,-83.316667,US LAKE HURON
32726,4460,OSCODA,United States,44.416667,-83.316667,US LAKE HURON
32727,4470,ALPENA,United States,45.066667,-83.416667,US LAKE HURON
32728,4480,ROCKPORT,United States,45.2,-83.383333,US LAKE HURON
32729,4490,CALCITE,United States,45.416667,-83.783333,US LAKE HURON
32730,4500,ROGERS CITY,United States,45.45,-83.816667,US LAKE HURON
32731,4510,CHEBOYGAN,United States,45.65,-84.466667,US LAKE HURON
32732,4520,MACKINAW CITY,United States,45.783333,-84.716667,US LAKE HURON
32733,4530,MACKINAC ISLAND,United States,45.85,-84.616667,US LAKE HURON
32734,4540,ST IGNACE,United States,45.85,-84.716667,US LAKE HURON
32735,4560,SAULT STE MARIE,United States,46.5,-84.35,US LAKE HURON
32736,4580,BEAVER HARBOR,United States,45.733333,-85.516667,US LAKE MICHIGAN
32737,4590,HARBOR SPRINGS,United States,45.433333,-84.983333,US LAKE MICHIGAN
32738,4600,PETOSKEY,United States,45.366667,-84.966667,US LAKE MICHIGAN
32739,4610,CHARLEVOIX,United States,45.316667,-85.266667,US LAKE MICHIGAN
32740,4620,TRAVERSE CITY,United States,44.766667,-85.616667,US LAKE MICHIGAN
32741,4630,LELAND,United States,45.016667,-85.766667,US LAKE MICHIGAN
32742,4640,FRANKFORT,United States,44.633333,-86.25,US LAKE MICHIGAN
32743,4650,MANISTEE,United States,44.25,-86.316667,US LAKE MICHIGAN
32744,4670,LUDINGTON,United States,43.95,-86.45,US LAKE MICHIGAN
32745,4680,WHITE LAKE,United States,43.383333,-86.35,US LAKE MICHIGAN
32746,4690,MUSKEGON,United States,43.233333,-86.266667,US LAKE MICHIGAN
32747,4700,GRAND HAVEN,United States,43.066667,-86.233333,US LAKE MICHIGAN
32748,4710,HOLLAND,United States,42.783333,-86.133333,US LAKE MICHIGAN
32749,4720,SAUGATUCK,United States,42.666667,-86.2,US LAKE MICHIGAN
32750,4730,SOUTH HAVEN,United States,42.4,-86.283333,US LAKE MICHIGAN
32751,4740,ST JOSEPH,United States,42.116667,-86.483333,US LAKE MICHIGAN
32752,4750,MICHIGAN CITY,United States,41.733333,-86.9,US LAKE MICHIGAN
32753,4760,GARY,United States,41.616667,-87.333333,US LAKE MICHIGAN
32754,4770,BUFFINGTON,United States,41.633333,-87.416667,US LAKE MICHIGAN
32755,4780,INDIANA HARBOR,United States,41.666667,-87.433333,US LAKE MICHIGAN
32756,4790,CALUMET HARBOR,United States,41.733333,-87.516667,US LAKE MICHIGAN
32757,4800,CHICAGO,United States,41.883333,-87.6,US LAKE MICHIGAN
32758,4810,WILMETTE,United States,42.083333,-87.683333,US LAKE MICHIGAN
32759,4820,GREAT LAKES,United States,42.3,-87.833333,US LAKE MICHIGAN
32760,4830,WAUKEGAN,United States,42.366667,-87.816667,US LAKE MICHIGAN
32761,4840,KENOSHA,United States,42.583333,-87.816667,US LAKE MICHIGAN
32762,4850,RACINE,United States,42.733333,-87.783333,US LAKE MICHIGAN
32763,4860,MILWAUKEE,United States,43.033333,-87.883333,US LAKE MICHIGAN
32764,4870,PORT WASHINGTON,United States,43.383333,-87.866667,US LAKE MICHIGAN
32765,4880,SHEBOYGAN,United States,43.75,-87.7,US LAKE MICHIGAN
32766,4890,MANITOWOC,United States,44.1,-87.65,US LAKE MICHIGAN
32767,4900,TWO RIVERS,United States,44.15,-87.566667,US LAKE MICHIGAN
32768,4910,KEWAUNEE,United States,44.466667,-87.5,US LAKE MICHIGAN
32769,4920,ALGOMA,United States,44.6,-87.433333,US LAKE MICHIGAN
32770,4930,STURGEON BAY,United States,44.833333,-87.383333,US LAKE MICHIGAN
32771,4940,GREEN BAY,United States,44.516667,-88.016667,US LAKE MICHIGAN
32772,4950,DEPERE,United States,44.45,-88.066667,US LAKE MICHIGAN
32773,4960,KAUKAUNA,United States,44.283333,-88.266667,US LAKE MICHIGAN
32774,4970,APPLETON,United States,44.25,-88.4,US LAKE MICHIGAN
32775,4980,MENASHA,United States,44.2,-88.45,US LAKE MICHIGAN
32776,4990,OSHKOSH,United States,44.016667,-88.516667,US LAKE MICHIGAN
32777,5000,PENSAUKEE,United States,44.816667,-87.9,US LAKE MICHIGAN
32778,5010,OCONTO,United States,44.9,-87.833333,US LAKE MICHIGAN
32779,5020,MARINETTE,United States,45.083333,-87.6,US LAKE MICHIGAN
32780,5030,MENOMINEE,United States,45.1,-87.6,US LAKE MICHIGAN
32781,5040,CEDAR RIVER,United States,45.4,-87.35,US LAKE MICHIGAN
32782,5050,ESCANABA,United States,45.766667,-87.05,US LAKE MICHIGAN
32783,5060,GLADSTONE,United States,45.85,-87.016667,US LAKE MICHIGAN
32784,5070,NAHMA,United States,45.833333,-86.666667,US LAKE MICHIGAN
32785,5080,DETROIT HARBOR,United States,45.333333,-86.933333,US LAKE MICHIGAN
32786,5090,JACKSON HARBOR,United States,45.4,-86.85,US LAKE MICHIGAN
32787,5100,MANISTIQUE,United States,45.95,-86.25,US LAKE MICHIGAN
32788,5110,PORT INLAND,United States,45.966667,-85.866667,US LAKE MICHIGAN
32789,5130,GOULAIS BAY,Canada,46.733333,-84.5,CANADA LAKE SUPERIOR
32790,5140,BATCHAWANA BAY,Canada,46.916667,-84.6,CANADA LAKE SUPERIOR
32791,5150,GARGANTUA,Canada,47.566667,-84.966667,CANADA LAKE SUPERIOR
32792,5160,MICHIPICOTEN,Canada,47.966667,-84.9,CANADA LAKE SUPERIOR
32793,5170,QUEBEC HARBOUR,Canada,47.7,-85.8,CANADA LAKE SUPERIOR
32794,5180,HERON BAY,Canada,48.65,-86.316667,CANADA LAKE SUPERIOR
32795,5190,JACKFISH,Canada,48.8,-86.966667,CANADA LAKE SUPERIOR
32796,5210,LAKEHEAD HARBOR,Canada,48.4,-89.233333,CANADA LAKE SUPERIOR
32797,5260,GRAND MARAIS,United States,46.683333,-85.966667,US LAKE SUPERIOR
32798,5270,MUNISING,United States,46.416667,-86.65,US LAKE SUPERIOR
32799,5280,MARQUETTE,United States,46.533333,-87.383333,US LAKE SUPERIOR
32800,5290,PRESQUE ISLE,United States,46.566667,-87.383333,US LAKE SUPERIOR
32801,5300,PEQUAMING,United States,46.85,-88.4,US LAKE SUPERIOR
32802,5310,L ANSE,United States,46.766667,-88.466667,US LAKE SUPERIOR
32803,5320,BARAGA,United States,46.783333,-88.483333,US LAKE SUPERIOR
32804,5330,GRAND TRAVERSE BAY,United States,47.2,-88.2,US LAKE SUPERIOR
32805,5340,BETE GRISE BAY,United States,47.366667,-87.966667,US LAKE SUPERIOR
32806,5350,COPPER HARBOR,United States,47.466667,-87.866667,US LAKE SUPERIOR
32807,5360,EAGLE HARBOR,United States,47.466667,-88.166667,US LAKE SUPERIOR
32808,5370,HOUGHTON,United States,47.116667,-88.566667,US LAKE SUPERIOR
32809,20,NANOK,Greenland,75.15,-19.783333,GREENLAND   EAST COAST
32810,30,ESKIMONAES,Greenland,74.083333,-21.283333,GREENLAND   EAST COAST
32811,40,SCORESBY SUND,Greenland,70.483333,-21.966667,GREENLAND   EAST COAST
32812,70,KEFLAVIK,Iceland,64,-22.55,ICELAND  WEST COAST
32813,80,HAFNARFJORDUR,Iceland,64.066667,-21.95,ICELAND  WEST COAST
32814,90,SKERJAFJORDUR,Iceland,64.15,-22.016667,ICELAND  WEST COAST
32815,100,REYKJAVIK,Iceland,64.15,-21.933333,ICELAND  WEST COAST
32816,105,HVALFJORDUR,Iceland,64.266667,-22,ICELAND  WEST COAST
32817,120,BORGARNES,Iceland,64.533333,-21.933333,ICELAND  WEST COAST
32818,130,STYKKISHOLMUR,Iceland,65.083333,-22.716667,ICELAND  WEST COAST
32819,140,VATNEYRI,Iceland,65.583333,-23.983333,ICELAND  WEST COAST
32820,150,SVEINSEYRI,Iceland,65.616667,-23.85,ICELAND  WEST COAST
32821,160,BILDUDALUR,Iceland,65.683333,-23.6,ICELAND  WEST COAST
32822,170,THINGEYRI,Iceland,65.883333,-23.483333,ICELAND  WEST COAST
32823,5380,ONTONAGON,United States,46.883333,-89.333333,US LAKE SUPERIOR
32824,5390,ASHLAND,United States,46.6,-90.866667,US LAKE SUPERIOR
32825,5400,WASHBURN,United States,46.666667,-90.883333,US LAKE SUPERIOR
32826,5410,BAYFIELD,United States,46.8,-90.816667,US LAKE SUPERIOR
32827,5420,LA POINTE,United States,46.783333,-90.783333,US LAKE SUPERIOR
32828,5430,CORNUCOPIA,United States,46.866667,-91.1,US LAKE SUPERIOR
32829,5440,PORT WING,United States,46.783333,-91.383333,US LAKE SUPERIOR
32830,5450,SUPERIOR,United States,46.733333,-92.066667,US LAKE SUPERIOR
32831,5460,DULUTH,United States,46.766667,-92.1,US LAKE SUPERIOR
32832,5470,TWO HARBORS,United States,47.016667,-91.65,US LAKE SUPERIOR
32833,5480,GRAND MARAIS,United States,47.75,-90.333333,US LAKE SUPERIOR
32834,5490,WASHINGTON HARBOR,United States,47.916667,-89.15,US LAKE SUPERIOR
32835,5510,GASPE,Canada,48.833333,-64.483333,SOUTH SIDE
32836,5520,DOUGLASTOWN,Canada,48.766667,-64.383333,SOUTH SIDE
32837,5540,CHANDLER,Canada,48.366667,-64.666667,SOUTH SIDE
32838,5550,PASPEBIAC,Canada,48.033333,-65.25,SOUTH SIDE
32839,5560,DALHOUSIE,Canada,48.066667,-66.366667,NEW BRUNSWICK
32840,5590,BATHURST,Canada,47.616667,-65.65,NEW BRUNSWICK
32841,5600,CARAQUET,Canada,47.8,-64.933333,NEW BRUNSWICK
32842,5620,SHIPPEGAN,Canada,47.75,-64.7,NEW BRUNSWICK
32843,5630,CHATHAM,Canada,47.033333,-65.466667,NEW BRUNSWICK
32844,5640,NEWCASTLE,Canada,47,-65.566667,NEW BRUNSWICK
32845,5650,RICHIBUCTO,Canada,46.683333,-64.866667,NEW BRUNSWICK
32846,5670,BUCTOUCHE,Canada,46.466667,-64.716667,NEW BRUNSWICK
32847,5680,SHEDIAC,Canada,46.216667,-64.55,NEW BRUNSWICK
32848,5690,HAVRE AUBERT,Canada,47.233333,-61.833333,MAGDALEN ISLANDS
32849,5710,ALBERTON,Canada,46.8,-64.066667,PRINCE EDWARD ISLAND
32850,5730,SOURIS,Canada,46.35,-62.25,PRINCE EDWARD ISLAND
32851,5740,GEORGETOWN,Canada,46.183333,-62.533333,PRINCE EDWARD ISLAND
32852,5750,CHARLOTTETOWN,Canada,46.233333,-63.133333,PRINCE EDWARD ISLAND
32853,5760,VICTORIA,Canada,46.216667,-63.483333,PRINCE EDWARD ISLAND
32854,5770,SUMMERSIDE,Canada,46.4,-63.783333,PRINCE EDWARD ISLAND
32855,5780,PUGWASH,Canada,45.85,-63.666667,NOVA SCOTIA
32856,5790,WALLACE,Canada,45.816667,-63.483333,NOVA SCOTIA
32857,5800,PICTOU,Canada,45.666667,-62.716667,NOVA SCOTIA
32858,5870,PORT HAWKESBURY,Canada,45.616667,-61.366667,CAPE BRETON ISLAND
32859,5880,PORT HASTINGS,Canada,45.65,-61.4,CAPE BRETON ISLAND
32860,5890,PORT HOOD,Canada,46.016667,-61.533333,CAPE BRETON ISLAND
32861,5910,MARGAREE HARBOUR,Canada,46.433333,-61.116667,CAPE BRETON ISLAND
32862,5920,CHETICAMP,Canada,46.633333,-61,CAPE BRETON ISLAND
32863,5930,DINGWALL,Canada,46.9,-60.466667,CAPE BRETON ISLAND
32864,7380,NEWPORT,United States,41.5,-71.333333,UNITED STATES E COAST
32865,7400,FALL RIVER,United States,41.7,-71.166667,UNITED STATES E COAST
32866,7405,TIVERTON,United States,41.633333,-71.216667,UNITED STATES E COAST
32867,7410,BRISTOL,United States,41.666667,-71.266667,UNITED STATES E COAST
32868,7420,PROVIDENCE,United States,41.8,-71.4,UNITED STATES E COAST
32869,7430,QUONSET POINT,United States,41.583333,-71.4,UNITED STATES E COAST
32870,7440,DAVISVILLE DEPOT,United States,41.616667,-71.4,UNITED STATES E COAST
32871,7450,MONTAUK HARBOR,United States,41.066667,-71.933333,UNITED STATES E COAST
32872,7460,GREENPORT,United States,41.1,-72.366667,UNITED STATES E COAST
32873,7470,STONINGTON,United States,41.333333,-71.9,UNITED STATES E COAST
32874,7480,NOANK,United States,41.316667,-71.983333,UNITED STATES E COAST
32875,7490,MYSTIC,United States,41.35,-71.966667,UNITED STATES E COAST
32876,7500,NEW LONDON,United States,41.35,-72.083333,UNITED STATES E COAST
32877,7510,NORWICH,United States,41.516667,-72.083333,UNITED STATES E COAST
32878,7520,ESSEX,United States,41.35,-72.383333,UNITED STATES E COAST
32879,7550,NEW HAVEN,United States,41.233333,-72.916667,UNITED STATES E COAST
32880,7560,PORT JEFFERSON,United States,40.95,-73.083333,UNITED STATES E COAST
32881,7570,BRIDGEPORT,United States,41.166667,-73.183333,UNITED STATES E COAST
32882,7580,SOUTHPORT,United States,41.133333,-73.283333,UNITED STATES E COAST
32883,7590,NORWALK,United States,41.1,-73.416667,UNITED STATES E COAST
32884,7600,STAMFORD,United States,41.033333,-73.55,UNITED STATES E COAST
32885,7610,GREENWICH,United States,41.016667,-73.616667,UNITED STATES E COAST
32886,7615,RIVERHEAD,United States,41,-72.65,UNITED STATES E COAST
32887,7620,PORT CHESTER,United States,41,-73.666667,UNITED STATES E COAST
32888,7625,CITY ISLAND,United States,40.85,-73.783333,UNITED STATES E COAST
32889,7630,BROOKLYN,United States,40.666667,-74.016667,UNITED STATES E COAST
32890,7640,NEW YORK CITY,United States,40.7,-74.016667,UNITED STATES E COAST
32891,7641,PATCHOGUE,United States,40.75,-73.016667,UNITED STATES E COAST
32892,7650,YONKERS,United States,40.933333,-73.9,UNITED STATES E COAST
32893,7660,NEWBURGH,United States,41.5,-74,UNITED STATES E COAST
32894,7670,POUGHKEEPSIE,United States,41.7,-73.95,UNITED STATES E COAST
32895,7680,KINGSTON,United States,41.933333,-73.966667,UNITED STATES E COAST
32896,7690,CATSKILL,United States,42.216667,-73.85,UNITED STATES E COAST
32897,7720,ALBANY,United States,42.65,-73.75,UNITED STATES E COAST
32898,7730,RENSSELAER,United States,42.65,-73.75,UNITED STATES E COAST
32899,7740,TROY,United States,42.733333,-73.7,UNITED STATES E COAST
32900,7750,EDGEWATER,United States,40.816667,-73.983333,UNITED STATES E COAST
32901,7760,WEEHAWKEN,United States,40.766667,-74.016667,UNITED STATES E COAST
32902,7770,HOBOKEN,United States,40.75,-74.016667,UNITED STATES E COAST
32903,7780,JERSEY CITY,United States,40.716667,-74.033333,UNITED STATES E COAST
32904,7790,BAYONNE,United States,40.683333,-74.1,UNITED STATES E COAST
32905,7810,NEWARK,United States,40.7,-74.15,UNITED STATES E COAST
32906,7820,ELIZABETHPORT,United States,40.65,-74.183333,UNITED STATES E COAST
32907,7830,STAPLETON SI,United States,40.633333,-74.066667,UNITED STATES E COAST
32908,7840,TOMPKINSVILLE SI,United States,40.633333,-74.066667,UNITED STATES E COAST
32909,7850,PORT RICHMOND SI,United States,40.65,-74.133333,UNITED STATES E COAST
32910,7860,MARINERS HARBOR SI,United States,40.633333,-74.166667,UNITED STATES E COAST
32911,7870,GULFPORT SI,United States,40.633333,-74.2,UNITED STATES E COAST
32912,7890,PORT SOCONY,United States,40.55,-74.25,UNITED STATES E COAST
32913,7895,BAYWAY,United States,40.633333,-74.2,UNITED STATES E COAST
32914,7900,GRASSELLI,United States,40.616667,-74.2,UNITED STATES E COAST
32915,7910,CARTERET,United States,40.583333,-74.216667,UNITED STATES E COAST
32916,7920,CHROME,United States,40.566667,-74.216667,UNITED STATES E COAST
32917,7930,PORT READING,United States,40.566667,-74.233333,UNITED STATES E COAST
32918,7940,SEWAREN,United States,40.55,-74.25,UNITED STATES E COAST
